L,rate
0.91,17652.953726650285
0.92,17652.683975105385
0.93,17652.41414437514
0.94,17652.144234411546
0.95,17651.874245166502
0.96,17651.604176591998
0.97,17651.334028639987
0.98,17651.06380126233
0.99,17650.793494411002
1.0,17650.523108037916
1.01,17650.252642094914
1.02,17649.98209653391
1.03,17649.711471306793
1.04,17649.4407663654
1.05,17649.169981661616
1.06,17648.899117147263
1.07,17648.62817277418
1.08,17648.357148494197
1.09,17648.08604425913
1.1,17647.814860020797
1.11,17647.543595730956
1.12,17647.272251341412
1.13,17647.000826803942
1.14,17646.729322070303
1.15,17646.457737092274
1.16,17646.186071821558
1.17,17645.9143262099
1.18,17645.642500209044
1.19,17645.370593770695
1.2,17645.098606846535
1.21,17644.826539388283
1.22,17644.5543913476
1.23,17644.282162676143
1.24,17644.009853325635
1.25,17643.737463247668
1.26,17643.464992393903
1.27,17643.19244071598
1.28,17642.919808165498
1.29,17642.647094694083
1.3,17642.374300253337
1.31,17642.101424794822
1.32,17641.82846827017
1.33,17641.55543063092
1.34,17641.28231182861
1.35,17641.00911181481
1.36,17640.73583054104
1.37,17640.462467958863
1.38,17640.189024019775
1.39,17639.915498675287
1.4,17639.64189187689
1.41,17639.368203576076
1.42,17639.09443372434
1.43,17638.82058227309
1.44,17638.54664917383
1.45,17638.27263437801
1.46,17637.998537837026
1.47,17637.724359502354
1.48,17637.450099325346
1.49,17637.175757257453
1.5,17636.901333250044
1.51,17636.62682725449
1.52,17636.352239222204
1.53,17636.077569104542
1.54,17635.802816852825
1.55,17635.527982418407
1.56,17635.253065752637
1.57,17634.97806680681
1.58,17634.70298553225
1.59,17634.427821880246
1.6,17634.152575802065
1.61,17633.877247249053
1.62,17633.60183617243
1.63,17633.326342523465
1.64,17633.05076625337
1.65,17632.77510731343
1.66,17632.49936565487
1.67,17632.22354122888
1.68,17631.947633986674
1.69,17631.671643879446
1.7,17631.395570858378
1.71,17631.119414874665
1.72,17630.843175879443
1.73,17630.56685382387
1.74,17630.290448659096
1.75,17630.013960336248
1.76,17629.73738880648
1.77,17629.46073402084
1.78,17629.183995930453
1.79,17628.90717448642
1.8,17628.630269639834
1.81,17628.35328134173
1.82,17628.07620954318
1.83,17627.79905419524
1.84,17627.52181524893
1.85,17627.244492655296
1.86,17626.967086365352
1.87,17626.68959633007
1.88,17626.41202250048
1.89,17626.134364827547
1.9,17625.85662326226
1.91,17625.578797755596
1.92,17625.300888258436
1.93,17625.022894721795
1.94,17624.744817096598
1.95,17624.466655333727
1.96,17624.18840938412
1.97,17623.910079198646
1.98,17623.631664728237
1.99,17623.35316592375
2.0,17623.07458273603
2.01,17622.79591511596
2.02,17622.517163014414
2.03,17622.238326382154
2.04,17621.95940517006
2.05,17621.68039932891
2.06,17621.401308809556
2.07,17621.12213356276
2.08,17620.842873539284
2.09,17620.563528689945
2.1,17620.28409896544
2.11,17620.004584316575
2.12,17619.724984694087
2.13,17619.44530004869
2.14,17619.165530331087
2.15,17618.885675492
2.16,17618.605735482124
2.17,17618.325710252146
2.18,17618.045599752742
2.19,17617.76540393458
2.2,17617.485122748276
2.21,17617.20475614452
2.22,17616.92430407391
2.23,17616.64376648711
2.24,17616.36314333468
2.25,17616.08243456727
2.26,17615.801640135407
2.27,17615.52075998971
2.28,17615.23979408077
2.29,17614.958742359075
2.3,17614.677604775232
2.31,17614.39638127976
2.32,17614.115071823144
2.33,17613.83367635595
2.34,17613.552194828626
2.35,17613.27062719172
2.36,17612.98897339567
2.37,17612.707233390996
2.38,17612.425407128118
2.39,17612.14349455747
2.4,17611.861495629506
2.41,17611.57941029466
2.42,17611.29723850335
2.43,17611.014980205975
2.44,17610.73263535294
2.45,17610.45020389459
2.46,17610.16768578133
2.47,17609.885080963515
2.48,17609.602389391504
2.49,17609.31961101561
2.5,17609.036745786205
2.51,17608.75379365356
2.52,17608.470754568025
2.53,17608.187628479827
2.54,17607.904415339322
2.55,17607.62111509676
2.56,17607.337727702412
2.57,17607.0542531065
2.58,17606.77069125931
2.59,17606.487042111035
2.6,17606.2033056119
2.61,17605.919481712128
2.62,17605.635570361886
2.63,17605.351571511404
2.64,17605.067485110827
2.65,17604.78331111036
2.66,17604.499049460104
2.67,17604.21470011021
2.68,17603.93026301083
2.69,17603.645738112085
2.7,17603.361125364085
2.71,17603.076424716903
2.72,17602.79163612067
2.73,17602.506759525393
2.74,17602.2217948812
2.75,17601.936742138132
2.76,17601.65160124623
2.77,17601.366372155517
2.78,17601.081054816037
2.79,17600.795649177784
2.8,17600.51015519074
2.81,17600.224572804902
2.82,17599.938901970272
2.83,17599.65314263678
2.84,17599.36729475443
2.85,17599.08135827315
2.86,17598.79533314281
2.87,17598.509219313415
2.88,17598.22301673484
2.89,17597.93672535699
2.9,17597.65034512975
2.91,17597.363876002997
2.92,17597.077317926593
2.93,17596.79067085042
2.94,17596.503934724282
2.95,17596.21710949803
2.96,17595.93019512148
2.97,17595.64319154448
2.98,17595.356098716788
2.99,17595.068916588203
3.0,17594.781645108495
3.01,17594.49428422745
3.02,17594.206833894812
3.03,17593.919294060317
3.04,17593.63166467372
3.05,17593.34394568473
3.06,17593.05613704305
3.07,17592.768238698372
3.08,17592.480250600453
3.09,17592.192172698866
3.1,17591.904004943335
3.11,17591.615747283497
3.12,17591.32739966903
3.13,17591.03896204953
3.14,17590.750434374604
3.15,17590.461816593903
3.16,17590.173108657007
3.17,17589.884310513513
3.18,17589.595422112976
3.19,17589.30644340498
3.2,17589.01737433907
3.21,17588.728214864786
3.22,17588.438964931673
3.23,17588.149624489226
3.24,17587.86019348698
3.25,17587.570671874426
3.26,17587.281059601024
3.27,17586.99135661628
3.28,17586.701562869654
3.29,17586.411678310575
3.3,17586.121702888497
3.31,17585.83163655289
3.32,17585.541479253112
3.33,17585.251230938586
3.34,17584.960891558723
3.35,17584.670461062888
3.36,17584.37993940046
3.37,17584.089326520818
3.38,17583.798622373306
3.39,17583.507826907266
3.4,17583.216940071998
3.41,17582.925961816833
3.42,17582.634892091097
3.43,17582.34373084408
3.44,17582.052478024998
3.45,17581.761133583237
3.46,17581.46969746796
3.47,17581.178169628445
3.48,17580.886550013965
3.49,17580.594838573703
3.5,17580.303035256846
3.51,17580.011140012695
3.52,17579.71915279037
3.53,17579.427073539046
3.54,17579.13490220791
3.55,17578.842638746104
3.56,17578.550283102828
3.57,17578.257835227138
3.58,17577.9652950682
3.59,17577.67266257512
3.6,17577.37993769703
3.61,17577.08712038295
3.62,17576.794210582
3.63,17576.50120824324
3.64,17576.20811331576
3.65,17575.914925748526
3.66,17575.62164549062
3.67,17575.328272491057
3.68,17575.034806698837
3.69,17574.74124806296
3.7,17574.447596532405
3.71,17574.153852056155
3.72,17573.86001458318
3.73,17573.566084062437
3.74,17573.272060442807
3.75,17572.977943673293
3.76,17572.68373370277
3.77,17572.38943048014
3.78,17572.095033954312
3.79,17571.800544074165
3.8,17571.505960788585
3.81,17571.21128404641
3.82,17570.91651379648
3.83,17570.62164998765
3.84,17570.326692568742
3.85,17570.031641488553
3.86,17569.736496695907
3.87,17569.441258139585
3.88,17569.145925768364
3.89,17568.850499530985
3.9,17568.55497937624
3.91,17568.259365252856
3.92,17567.963657109558
3.93,17567.667854895088
3.94,17567.371958558135
3.95,17567.07596804741
3.96,17566.7798833116
3.97,17566.48370429935
3.98,17566.187430959348
3.99,17565.891063240244
4.0,17565.594601090652
4.01,17565.298044459236
4.02,17565.001393294595
4.03,17564.704647545328
4.04,17564.40780716003
4.05,17564.11087208728
4.06,17563.813842275646
4.07,17563.516717673712
4.08,17563.219498229988
4.09,17562.922183893028
4.1,17562.624774611348
4.11,17562.327270333448
4.12,17562.02967100785
4.13,17561.731976583014
4.14,17561.434187007457
4.15,17561.136302229592
4.16,17560.838322197924
4.17,17560.540246860837
4.18,17560.242076166804
4.19,17559.943810064215
4.2,17559.645448501506
4.21,17559.346991427043
4.22,17559.048438789236
4.23,17558.749790536403
4.24,17558.45104661696
4.25,17558.15220697921
4.26,17557.853271571526
4.27,17557.554240342237
4.28,17557.2551132396
4.29,17556.955890211935
4.3,17556.656571207583
4.31,17556.35715617476
4.32,17556.057645061737
4.33,17555.75803781677
4.34,17555.458334388153
4.35,17555.15853472407
4.36,17554.858638772683
4.37,17554.55864648231
4.38,17554.258557801066
4.39,17553.95837267717
4.4,17553.658091058784
4.41,17553.357712894038
4.42,17553.057238131114
4.43,17552.756666718164
4.44,17552.455998603233
4.45,17552.155233734527
4.46,17551.85437206008
4.47,17551.553413527992
4.48,17551.25235808636
4.49,17550.95120568324
4.5,17550.64995626667
4.51,17550.3486097847
4.52,17550.04716618536
4.53,17549.745625416654
4.54,17549.44398742659
4.55,17549.14225216318
4.56,17548.840419574393
4.57,17548.538489608192
4.58,17548.23646221254
4.59,17547.93433733537
4.6,17547.632114924643
4.61,17547.32979492826
4.62,17547.027377294107
4.63,17546.724861970168
4.64,17546.42224890422
4.65,17546.119538044197
4.66,17545.816729337945
4.67,17545.513822733337
4.68,17545.21081817817
4.69,17544.907715620284
4.7,17544.604515007533
4.71,17544.301216287688
4.72,17543.99781940851
4.73,17543.694324317832
4.74,17543.390730963372
4.75,17543.087039292932
4.76,17542.783249254215
4.77,17542.479360794954
4.78,17542.175373862898
4.79,17541.871288405724
4.8,17541.567104371134
4.81,17541.262821706812
4.82,17540.95844036044
4.83,17540.653960279637
4.84,17540.349381412107
4.85,17540.044703705455
4.86,17539.7399271073
4.87,17539.435051565226
4.88,17539.130077026908
4.89,17538.825003439837
4.9,17538.519830751695
4.91,17538.214558909935
4.92,17537.90918786219
4.93,17537.603717555936
4.94,17537.29814793875
4.95,17536.99247895812
4.96,17536.686710561575
4.97,17536.38084269654
4.98,17536.07487531056
4.99,17535.76880835107
5.0,17535.462641765538
5.01,17535.156375501385
5.02,17534.850009506066
5.03,17534.543543726984
5.04,17534.236978111552
5.05,17533.930312607165
5.06,17533.623547161176
5.07,17533.316681721004
5.08,17533.00971623396
5.09,17532.70265064739
5.1,17532.395484908633
5.11,17532.08821896507
5.12,17531.780852763917
5.13,17531.473386252535
5.14,17531.165819378177
5.15,17530.858152088134
5.16,17530.55038432966
5.17,17530.24251604998
5.18,17529.934547196357
5.19,17529.626477716003
5.2,17529.318307556136
5.21,17529.010036663953
5.22,17528.70166498662
5.23,17528.393192471358
5.24,17528.084619065296
5.25,17527.775944715602
5.26,17527.467169369404
5.27,17527.158292973807
5.28,17526.849315475938
5.29,17526.54023682293
5.3,17526.231056961846
5.31,17525.921775839757
5.32,17525.61239340376
5.33,17525.302909600843
5.34,17524.993324378138
5.35,17524.683637682585
5.36,17524.37384946125
5.37,17524.06395966115
5.38,17523.75396822924
5.39,17523.443875112505
5.4,17523.133680257917
5.41,17522.823383612427
5.42,17522.512985123
5.43,17522.202484736557
5.44,17521.891882399985
5.45,17521.58117806022
5.46,17521.27037166416
5.47,17520.959463158688
5.48,17520.648452490634
5.49,17520.337339606904
5.5,17520.026124454296
5.51,17519.714806979693
5.52,17519.40338712989
5.53,17519.09186485169
5.54,17518.780240091884
5.55,17518.468512797244
5.56,17518.156682914592
5.57,17517.844750390643
5.58,17517.532715172154
5.59,17517.220577205862
5.6,17516.908336438468
5.61,17516.595992816696
5.62,17516.283546287264
5.63,17515.970996796837
5.64,17515.65834429208
5.65,17515.345588719654
5.66,17515.03273002621
5.67,17514.719768158397
5.68,17514.40670306281
5.69,17514.093534686086
5.7,17513.7802629748
5.71,17513.46688787554
5.72,17513.153409334907
5.73,17512.83982729942
5.74,17512.526141715673
5.75,17512.212352530165
5.76,17511.898459689422
5.77,17511.58446313996
5.78,17511.270362828312
5.79,17510.956158700905
5.8,17510.64185070425
5.81,17510.327438784807
5.82,17510.01292288901
5.83,17509.698302963327
5.84,17509.383578954108
5.85,17509.06875080786
5.86,17508.753818470912
5.87,17508.43878188971
5.88,17508.123641010552
5.89,17507.808395779874
5.9,17507.493046143976
5.91,17507.177592049207
5.92,17506.86203344189
5.93,17506.546370268374
5.94,17506.23060247489
5.95,17505.91473000779
5.96,17505.598752813312
5.97,17505.282670837736
5.98,17504.96648402729
5.99,17504.650192328216
6.0,17504.333795686773
6.01,17504.017294049107
6.02,17503.700687361496
6.03,17503.383975570065
6.04,17503.06715862099
6.05,17502.750236460484
6.06,17502.433209034672
6.07,17502.11607628966
6.08,17501.798838171602
6.09,17501.481494626627
6.1,17501.164045600784
6.11,17500.846491040196
6.12,17500.528830890904
6.13,17500.211065099007
6.14,17499.893193610555
6.15,17499.575216371577
6.16,17499.257133328087
6.17,17498.9389444261
6.18,17498.62064961159
6.19,17498.302248830594
6.2,17497.98374202902
6.21,17497.66512915289
6.22,17497.346410148122
6.23,17497.027584960677
6.24,17496.708653536458
6.25,17496.38961582138
6.26,17496.070471761326
6.27,17495.75122130218
6.28,17495.43186438987
6.29,17495.112400970185
6.3,17494.792830988994
6.31,17494.473154392144
6.32,17494.153371125478
6.33,17493.833481134774
6.34,17493.513484365812
6.35,17493.193380764413
6.36,17492.873170276358
6.37,17492.552852847337
6.38,17492.23242842319
6.39,17491.911896949583
6.4,17491.59125837225
6.41,17491.27051263691
6.42,17490.94965968926
6.43,17490.62869947496
6.44,17490.30763193973
6.45,17489.986457029172
6.46,17489.665174688947
6.47,17489.343784864734
6.48,17489.022287502066
6.49,17488.70068254663
6.5,17488.37896994397
6.51,17488.05714963968
6.52,17487.73522157934
6.53,17487.413185708505
6.54,17487.091041972704
6.55,17486.768790317477
6.56,17486.44643068834
6.57,17486.123963030812
6.58,17485.80138729036
6.59,17485.47870341246
6.6,17485.155911342612
6.61,17484.833011026243
6.62,17484.510002408817
6.63,17484.18688543572
6.64,17483.863660052433
6.65,17483.54032620428
6.66,17483.216883836718
6.67,17482.893332895088
6.68,17482.569673324775
6.69,17482.24590507113
6.7,17481.922028079465
6.71,17481.59804229514
6.72,17481.27394766344
6.73,17480.949744129688
6.74,17480.625431639157
6.75,17480.301010137144
6.76,17479.97647956889
6.77,17479.651839879647
6.78,17479.32709101463
6.79,17479.002232919116
6.8,17478.67726553829
6.81,17478.35218881734
6.82,17478.027002701452
6.83,17477.701707135824
6.84,17477.376302065568
6.85,17477.050787435885
6.86,17476.725163191884
6.87,17476.399429278667
6.88,17476.073585641338
6.89,17475.74763222507
6.9,17475.42156897485
6.91,17475.095395835815
6.92,17474.769112752976
6.93,17474.442719671417
6.94,17474.116216536127
6.95,17473.78960329217
6.96,17473.462879884493
6.97,17473.136046258158
6.98,17472.809102358067
6.99,17472.482048129263
7.0,17472.15488351666
7.01,17471.82760846518
7.02,17471.500222919793
7.03,17471.172726825396
7.04,17470.845120126884
7.05,17470.517402769143
7.06,17470.189574697055
7.07,17469.8616358555
7.08,17469.5335861893
7.09,17469.20542564331
7.1,17468.877154162365
7.11,17468.548771691258
7.12,17468.220278174787
7.13,17467.89167355774
7.14,17467.562957784885
7.15,17467.234130801004
7.16,17466.905192550814
7.17,17466.576142979073
7.18,17466.24698203051
7.19,17465.917709649777
7.2,17465.588325781606
7.21,17465.2588303707
7.22,17464.929223361716
7.23,17464.59950469927
7.24,17464.26967432805
7.25,17463.939732192688
7.26,17463.609678237743
7.27,17463.27951240789
7.28,17462.94923464768
7.29,17462.6188449017
7.3,17462.28834311453
7.31,17461.957729230693
7.32,17461.627003194717
7.33,17461.29616495117
7.34,17460.96521444456
7.35,17460.634151619368
7.36,17460.302976420073
7.37,17459.97168879118
7.38,17459.640288677103
7.39,17459.308776022335
7.4,17458.97715077128
7.41,17458.645412868398
7.42,17458.313562258045
7.43,17457.981598884635
7.44,17457.64952269258
7.45,17457.31733362622
7.46,17456.985031629894
7.47,17456.652616647974
7.48,17456.320088624798
7.49,17455.987447504674
7.5,17455.6546932319
7.51,17455.32182575074
7.52,17454.98884500552
7.53,17454.655750940456
7.54,17454.32254349985
7.55,17453.989222627904
7.56,17453.65578826886
7.57,17453.322240366902
7.58,17452.98857886628
7.59,17452.654803711113
7.6,17452.320914845637
7.61,17451.98691221399
7.62,17451.652795760292
7.63,17451.318565428704
7.64,17450.98422116335
7.65,17450.64976290833
7.66,17450.31519060769
7.67,17449.980504205614
7.68,17449.645703646078
7.69,17449.310788873143
7.7,17448.97575983093
7.71,17448.640616463348
7.72,17448.30535871451
7.73,17447.969986528366
7.74,17447.634499848944
7.75,17447.29889862016
7.76,17446.96318278602
7.77,17446.627352290492
7.78,17446.291407077453
7.79,17445.95534709087
7.8,17445.61917227462
7.81,17445.28288257263
7.82,17444.94647792877
7.83,17444.609958286906
7.84,17444.273323590915
7.85,17443.936573784584
7.86,17443.599708811787
7.87,17443.262728616355
7.88,17442.925633142037
7.89,17442.588422332683
7.9,17442.251096132022
7.91,17441.913654483877
7.92,17441.576097331912
7.93,17441.23842461993
7.94,17440.900636291666
7.95,17440.562732290775
7.96,17440.224712560976
7.97,17439.886577045974
7.98,17439.548325689397
7.99,17439.209958434956
8.0,17438.871475226268
8.01,17438.53287600695
8.02,17438.194160720643
8.03,17437.85532931093
8.04,17437.51638172143
8.05,17437.177317895686
8.06,17436.83813777731
8.07,17436.498841309804
8.08,17436.15942843674
8.09,17435.819899101647
8.1,17435.480253247966
8.11,17435.1404908193
8.12,17434.800611759074
8.13,17434.46061601074
8.14,17434.120503517795
8.15,17433.78027422369
8.16,17433.43992807183
8.17,17433.099465005624
8.18,17432.758884968527
8.19,17432.418187903888
8.2,17432.077373755073
8.21,17431.736442465506
8.22,17431.39539397848
8.23,17431.054228237335
8.24,17430.712945185434
8.25,17430.371544766105
8.26,17430.030026922555
8.27,17429.68839159815
8.28,17429.34663873612
8.29,17429.004768279767
8.3,17428.66278017228
8.31,17428.32067435692
8.32,17427.97845077692
8.33,17427.63610937545
8.34,17427.29365009571
8.35,17426.951072880904
8.36,17426.608377674143
8.37,17426.26556441865
8.38,17425.922633057515
8.39,17425.579583533843
8.4,17425.23641579079
8.41,17424.893129771433
8.42,17424.54972541886
8.43,17424.20620267614
8.44,17423.862561486316
8.45,17423.518801792456
8.46,17423.174923537583
8.47,17422.830926664683
8.48,17422.48681111681
8.49,17422.14257683692
8.5,17421.79822376799
8.51,17421.453751852998
8.52,17421.10916103487
8.53,17420.764451256582
8.54,17420.419622461002
8.55,17420.074674591102
8.56,17419.729607589707
8.57,17419.384421399765
8.58,17419.039115964108
8.59,17418.693691225588
8.6,17418.34814712706
8.61,17418.002483611333
8.62,17417.656700621254
8.63,17417.310798099625
8.64,17416.964775989185
8.65,17416.618634232753
8.66,17416.27237277309
8.67,17415.925991552915
8.68,17415.579490514967
8.69,17415.232869601972
8.7,17414.886128756654
8.71,17414.53926792168
8.72,17414.192287039765
8.73,17413.8451860535
8.74,17413.497964905637
8.75,17413.150623538742
8.76,17412.803161895477
8.77,17412.45557991842
8.78,17412.10787755021
8.79,17411.760054733415
8.8,17411.412111410602
8.81,17411.06404752433
8.82,17410.715863017114
8.83,17410.367557831538
8.84,17410.019131910107
8.85,17409.6705851953
8.86,17409.32191762961
8.87,17408.97312915554
8.88,17408.62421971553
8.89,17408.275189252032
8.9,17407.9260377075
8.91,17407.57676502433
8.92,17407.227371144956
8.93,17406.87785601174
8.94,17406.52821956707
8.95,17406.178461753327
8.96,17405.828582512906
8.97,17405.478581788066
8.98,17405.128459521187
8.99,17404.77821565457
9.0,17404.427850130476
9.01,17404.07736289128
9.02,17403.72675387916
9.03,17403.376023036453
9.04,17403.02517030536
9.05,17402.674195628108
9.06,17402.32309894694
9.07,17401.97188020405
9.08,17401.620539341624
9.09,17401.26907630181
9.1,17400.917491026845
9.11,17400.56578345882
9.12,17400.213953539907
9.13,17399.86200121221
9.14,17399.509926417817
9.15,17399.157729098846
9.16,17398.805409197386
9.17,17398.4529666555
9.18,17398.100401415224
9.19,17397.747713418627
9.2,17397.394902607728
9.21,17397.041968924503
9.22,17396.68891231102
9.23,17396.3357327092
9.24,17395.98243006104
9.25,17395.62900430854
9.26,17395.275455393552
9.27,17394.9217832581
9.28,17394.56798784405
9.29,17394.214069093294
9.3,17393.860026947783
9.31,17393.505861349353
9.32,17393.151572239833
9.33,17392.797159561153
9.34,17392.44262325508
9.35,17392.087963263442
9.36,17391.733179528102
9.37,17391.37827199078
9.38,17391.02324059332
9.39,17390.66808527745
9.4,17390.312805984915
9.41,17389.957402657514
9.42,17389.601875236924
9.43,17389.246223664824
9.44,17388.890447882975
9.45,17388.534547833053
9.46,17388.178523456703
9.47,17387.822374695563
9.48,17387.466101491344
9.49,17387.109703785613
9.5,17386.75318152002
9.51,17386.39653463615
9.52,17386.03976307559
9.53,17385.682866779913
9.54,17385.32584569071
9.55,17384.968699749472
9.56,17384.61142889781
9.57,17384.25403307714
9.58,17383.896512229057
9.59,17383.538866295
9.6,17383.181095216467
9.61,17382.82319893492
9.62,17382.465177391816
9.63,17382.107030528598
9.64,17381.748758286656
9.65,17381.3903606074
9.66,17381.03183743227
9.67,17380.67318870261
9.68,17380.31441435978
9.69,17379.955514345158
9.7,17379.59648860007
9.71,17379.23733706585
9.72,17378.878059683826
9.73,17378.518656395227
9.74,17378.159127141444
9.75,17377.79947186363
9.76,17377.43969050316
9.77,17377.079783001187
9.78,17376.719749298933
9.79,17376.359589337717
9.8,17375.999303058634
9.81,17375.638890402923
9.82,17375.278351311714
9.83,17374.917685726243
9.84,17374.556893587585
9.85,17374.19597483689
9.86,17373.834929415327
9.87,17373.4737572639
9.88,17373.112458323783
9.89,17372.751032536024
9.9,17372.389479841673
9.91,17372.027800181808
9.92,17371.66599349742
9.93,17371.304059729595
9.94,17370.941998819293
9.95,17370.579810707484
9.96,17370.21749533522
9.97,17369.85505264341
9.98,17369.492482573012
9.99,17369.129785064975
10.0,17368.766960060217
10.01,17368.40400749964
10.02,17368.040927324157
10.03,17367.677719474676
10.04,17367.314383891975
10.05,17366.95092051701
10.06,17366.587329290578
10.07,17366.223610153484
10.08,17365.85976304655
10.09,17365.4957879106
10.1,17365.13168468639
10.11,17364.767453314696
10.12,17364.40309373629
10.13,17364.038605891914
10.14,17363.67398972229
10.15,17363.30924516813
10.16,17362.944372170117
10.17,17362.57937066895
10.18,17362.214240605343
10.19,17361.84898191987
10.2,17361.48359455325
10.21,17361.118078446114
10.22,17360.75243353904
10.23,17360.386659772626
10.24,17360.020757087488
10.25,17359.654725424207
10.26,17359.28856472332
10.27,17358.922274925386
10.28,17358.55585597094
10.29,17358.189307800472
10.3,17357.822630354523
10.31,17357.455823573593
10.32,17357.088887398128
10.33,17356.721821768573
10.34,17356.35462662544
10.35,17355.987301909132
10.36,17355.619847560094
10.37,17355.252263518676
10.38,17354.88454972528
10.39,17354.51670612035
10.4,17354.1487326442
10.41,17353.780629237175
10.42,17353.41239583963
10.43,17353.044032391892
10.44,17352.675538834268
10.45,17352.30691510704
10.46,17351.938161150512
10.47,17351.569276904935
10.48,17351.20026231056
10.49,17350.831117307644
10.5,17350.46184183638
10.51,17350.092435836985
10.52,17349.722899249668
10.53,17349.35323201465
10.54,17348.983434072034
10.55,17348.61350536198
10.56,17348.24344582466
10.57,17347.873255400213
10.58,17347.502934028722
10.59,17347.132481650286
10.6,17346.761898205008
10.61,17346.39118363294
10.62,17346.020337874128
10.63,17345.649360868643
10.64,17345.278252556505
10.65,17344.907012877717
10.66,17344.535641772283
10.67,17344.164139180193
10.68,17343.792505041416
10.69,17343.42073929588
10.7,17343.0488418836
10.71,17342.67681274444
10.72,17342.304651818362
10.73,17341.932359045237
10.74,17341.559934364956
10.75,17341.187377717382
10.76,17340.81468904239
10.77,17340.44186827986
10.78,17340.06891536955
10.79,17339.695830251323
10.8,17339.322612864966
10.81,17338.94926315028
10.82,17338.57578104705
10.83,17338.202166494975
10.84,17337.82841943386
10.85,17337.454539803428
10.86,17337.080527543378
10.87,17336.70638259343
10.88,17336.33210489328
10.89,17335.9576943826
10.9,17335.583151001025
10.91,17335.208474688206
10.92,17334.833665383838
10.93,17334.458723027463
10.94,17334.083647558713
10.95,17333.70843891718
10.96,17333.333097042425
10.97,17332.957621874037
10.98,17332.58201335159
10.99,17332.206271414536
11.0,17331.83039600245
11.01,17331.454387054844
11.02,17331.078244511205
11.03,17330.70196831099
11.04,17330.325558393633
11.05,17329.949014698643
11.06,17329.57233716544
11.07,17329.19552573344
11.08,17328.818580342042
11.09,17328.441500930636
11.1,17328.064287438625
11.11,17327.686939805342
11.12,17327.309457970157
11.13,17326.93184187238
11.14,17326.554091451337
11.15,17326.17620664638
11.16,17325.79818739677
11.17,17325.420033641774
11.18,17325.04174532068
11.19,17324.66332237273
11.2,17324.284764737127
11.21,17323.906072353126
11.22,17323.527245159956
11.23,17323.148283096783
11.24,17322.76918610279
11.25,17322.389954117152
11.26,17322.01058707897
11.27,17321.631084927452
11.28,17321.251447601666
11.29,17320.871675040748
11.3,17320.491767183805
11.31,17320.111723969905
11.32,17319.731545338065
11.33,17319.351231227414
11.34,17318.970781576925
11.35,17318.59019632565
11.36,17318.209475412612
11.37,17317.8286187768
11.38,17317.44762635716
11.39,17317.066498092678
11.4,17316.685233922333
11.41,17316.303833785027
11.42,17315.922297619683
11.43,17315.540625365236
11.44,17315.158816960564
11.45,17314.776872344544
11.46,17314.394791456045
11.47,17314.012574233915
11.48,17313.63022061699
11.49,17313.2477305441
11.5,17312.865103954085
11.51,17312.482340785697
11.52,17312.099440977716
11.53,17311.71640446891
11.54,17311.33323119807
11.55,17310.94992110389
11.56,17310.56647412511
11.57,17310.18289020041
11.58,17309.799169268557
11.59,17309.41531126814
11.6,17309.03131613791
11.61,17308.64718381647
11.62,17308.262914242456
11.63,17307.8785073545
11.64,17307.493963091198
11.65,17307.109281391196
