L,rate
1.76,17706.908649824563
1.77,17706.566142510623
1.78,17706.223580949463
1.79,17705.880965081862
1.8,17705.538294848535
1.81,17705.19557019026
1.82,17704.852791047735
1.83,17704.509957361697
1.84,17704.16706907292
1.85,17703.824126122065
1.86,17703.48112844991
1.87,17703.138075997133
1.88,17702.794968704482
1.89,17702.451806512647
1.9,17702.10858936234
1.91,17701.765317194266
1.92,17701.421989949144
1.93,17701.07860756763
1.94,17700.735169990465
1.95,17700.391677158277
1.96,17700.04812901182
1.97,17699.70452549173
1.98,17699.360866538733
1.99,17699.01715209344
2.0,17698.673382096575
2.01,17698.32955648876
2.02,17697.98567521071
2.03,17697.641738203056
2.04,17697.29774540647
2.05,17696.953696761575
2.06,17696.60959220904
2.07,17696.265431689517
2.08,17695.92121514364
2.09,17695.576942512027
2.1,17695.23261373533
2.11,17694.888228754207
2.12,17694.54378750925
2.13,17694.199289941087
2.14,17693.854735990335
2.15,17693.510125597608
2.16,17693.16545870353
2.17,17692.820735248704
2.18,17692.475955173737
2.19,17692.131118419195
2.2,17691.786224925705
2.21,17691.44127463387
2.22,17691.09626748426
2.23,17690.751203417443
2.24,17690.406082374036
2.25,17690.06090429458
2.26,17689.71566911967
2.27,17689.37037678988
2.28,17689.02502724574
2.29,17688.679620427854
2.3,17688.33415627674
2.31,17687.988634732978
2.32,17687.6430557371
2.33,17687.297419229668
2.34,17686.9517251512
2.35,17686.605973442252
2.36,17686.26016404335
2.37,17685.914296895033
2.38,17685.568371937807
2.39,17685.222389112198
2.4,17684.876348358717
2.41,17684.530249617892
2.42,17684.18409283024
2.43,17683.837877936232
2.44,17683.491604876388
2.45,17683.145273591224
2.46,17682.79888402119
2.47,17682.452436106807
2.48,17682.10592978854
2.49,17681.75936500689
2.5,17681.41274170231
2.51,17681.06605981528
2.52,17680.719319286272
2.53,17680.372520055764
2.54,17680.025662064178
2.55,17679.678745251997
2.56,17679.331769559652
2.57,17678.984734927617
2.58,17678.637641296315
2.59,17678.2904886062
2.6,17677.94327679768
2.61,17677.596005811207
2.62,17677.2486755872
2.63,17676.901286066095
2.64,17676.55383718828
2.65,17676.20632889419
2.66,17675.858761124233
2.67,17675.511133818804
2.68,17675.163446918315
2.69,17674.815700363142
2.7,17674.46789409372
2.71,17674.12002805037
2.72,17673.77210217354
2.73,17673.424116403574
2.74,17673.076070680843
2.75,17672.72796494575
2.76,17672.379799138627
2.77,17672.03157319985
2.78,17671.683287069776
2.79,17671.334940688746
2.8,17670.986533997126
2.81,17670.63806693526
2.82,17670.28953944347
2.83,17669.9409514621
2.84,17669.59230293149
2.85,17669.243593791976
2.86,17668.894823983857
2.87,17668.545993447446
2.88,17668.197102123075
2.89,17667.848149951056
2.9,17667.49913687168
2.91,17667.150062825258
2.92,17666.800927752058
2.93,17666.451731592413
2.94,17666.10247428657
2.95,17665.75315577485
2.96,17665.40377599751
2.97,17665.054334894805
2.98,17664.704832407042
2.99,17664.35526847445
3.0,17664.005643037304
3.01,17663.65595603588
3.02,17663.306207410387
3.03,17662.956397101098
3.04,17662.60652504825
3.05,17662.256591192083
3.06,17661.906595472814
3.07,17661.556537830693
3.08,17661.206418205922
3.09,17660.856236538737
3.1,17660.50599276934
3.11,17660.155686837945
3.12,17659.80531868475
3.13,17659.454888249955
3.14,17659.10439547377
3.15,17658.753840296362
3.16,17658.403222657955
3.17,17658.052542498703
3.18,17657.70179975878
3.19,17657.350994378357
3.2,17657.000126297604
3.21,17656.649195456703
3.22,17656.298201795795
3.23,17655.94714525503
3.24,17655.596025774565
3.25,17655.244843294553
3.26,17654.89359775509
3.27,17654.54228909637
3.28,17654.190917258475
3.29,17653.839482181556
3.3,17653.48798380571
3.31,17653.136422071086
3.32,17652.784796917753
3.33,17652.433108285863
3.34,17652.081356115476
3.35,17651.729540346703
3.36,17651.37766091965
3.37,17651.025717774373
3.38,17650.67371085098
3.39,17650.32164008953
3.4,17649.969505430116
3.41,17649.617306812783
3.42,17649.265044177595
3.43,17648.912717464627
3.44,17648.5603266139
3.45,17648.207871565493
3.46,17647.855352259437
3.47,17647.50276863576
3.48,17647.150120634506
3.49,17646.79740819571
3.5,17646.444631259375
3.51,17646.09178976553
3.52,17645.73888365419
3.53,17645.38591286535
3.54,17645.032877339017
3.55,17644.67977701519
3.56,17644.326611833883
3.57,17643.973381735053
3.58,17643.62008665869
3.59,17643.266726544814
3.6,17642.913301333323
3.61,17642.55981096423
3.62,17642.206255377507
3.63,17641.85263451307
3.64,17641.498948310917
3.65,17641.145196710968
3.66,17640.791379653183
3.67,17640.43749707748
3.68,17640.083548923812
3.69,17639.729535132083
3.7,17639.37545564224
3.71,17639.02131039418
3.72,17638.667099327813
3.73,17638.312822383083
3.74,17637.958479499845
3.75,17637.60407061802
3.76,17637.2495956775
3.77,17636.89505461816
3.78,17636.540447379874
3.79,17636.185773902558
3.8,17635.831034126037
3.81,17635.4762279902
3.82,17635.1213554349
3.83,17634.766416400005
3.84,17634.411410825353
3.85,17634.056338650775
3.86,17633.70119981615
3.87,17633.345994261286
3.88,17632.99072192599
3.89,17632.635382750137
3.9,17632.279976673504
3.91,17631.924503635917
3.92,17631.56896357719
3.93,17631.213356437136
3.94,17630.857682155507
3.95,17630.50194067214
3.96,17630.14613192681
3.97,17629.790255859298
3.98,17629.434312409398
3.99,17629.07830151684
4.0,17628.722223121404
4.01,17628.366077162857
4.02,17628.009863580977
4.03,17627.653582315466
4.04,17627.29723330609
4.05,17626.940816492606
4.06,17626.584331814738
4.07,17626.22777921219
4.08,17625.87115862471
4.09,17625.514469991995
4.1,17625.157713253768
4.11,17624.800888349746
4.12,17624.443995219608
4.13,17624.087033803073
4.14,17623.730004039804
4.15,17623.372905869503
4.16,17623.015739231843
4.17,17622.658504066516
4.18,17622.30120031316
4.19,17621.943827911455
4.2,17621.586386801035
4.21,17621.228876921603
4.22,17620.871298212744
4.23,17620.51365061414
4.24,17620.155934065417
4.25,17619.798148506197
4.26,17619.440293876094
4.27,17619.08237011474
4.28,17618.72437716177
4.29,17618.366314956744
4.3,17618.0081834393
4.31,17617.64998254901
4.32,17617.29171222548
4.33,17616.933372408297
4.34,17616.574963037026
4.35,17616.216484051245
4.36,17615.857935390548
4.37,17615.49931699444
4.38,17615.140628802525
4.39,17614.78187075434
4.4,17614.42304278944
4.41,17614.064144847343
4.42,17613.705176867606
4.43,17613.34613878973
4.44,17612.98703055326
4.45,17612.62785209771
4.46,17612.26860336258
4.47,17611.9092842874
4.48,17611.54989481165
4.49,17611.19043487481
4.5,17610.83090441639
4.51,17610.471303375885
4.52,17610.111631692747
4.53,17609.75188930645
4.54,17609.392076156455
4.55,17609.032192182258
4.56,17608.672237323255
4.57,17608.312211518933
4.58,17607.95211470871
4.59,17607.591946832057
4.6,17607.231707828385
4.61,17606.871397637107
4.62,17606.51101619766
4.63,17606.150563449457
4.64,17605.790039331867
4.65,17605.429443784356
4.66,17605.068776746273
4.67,17604.708038157012
4.68,17604.34722795597
4.69,17603.986346082525
4.7,17603.625392476024
4.71,17603.26436707587
4.72,17602.903269821407
4.73,17602.54210065197
4.74,17602.180859506934
4.75,17601.819546325623
4.76,17601.45816104738
4.77,17601.096703611547
4.78,17600.73517395743
4.79,17600.373572024357
4.8,17600.011897751643
4.81,17599.650151078597
4.82,17599.28833194449
4.83,17598.926440288662
4.84,17598.564476050364
4.85,17598.202439168897
4.86,17597.840329583538
4.87,17597.47814723355
4.88,17597.115892058202
4.89,17596.753563996754
4.9,17596.391162988442
4.91,17596.028688972543
4.92,17595.66614188826
4.93,17595.30352167485
4.94,17594.94082827154
4.95,17594.578061617558
4.96,17594.2152216521
4.97,17593.852308314385
4.98,17593.489321543624
4.99,17593.126261279005
5.0,17592.76312745973
5.01,17592.39992002497
5.02,17592.036638913913
5.03,17591.67328406573
5.04,17591.309855419586
5.05,17590.94635291465
5.06,17590.582776490057
5.07,17590.219126084983
5.08,17589.855401638542
5.09,17589.491603089886
5.1,17589.127730378135
5.11,17588.763783442424
5.12,17588.39976222187
5.13,17588.035666655567
5.14,17587.67149668263
5.15,17587.30725224218
5.16,17586.942933273276
5.17,17586.57853971501
5.18,17586.214071506474
5.19,17585.849528586725
5.2,17585.484910894847
5.21,17585.120218369895
5.22,17584.75545095093
5.23,17584.39060857698
5.24,17584.025691187104
5.25,17583.660698720327
5.26,17583.295631115692
5.27,17582.9304883122
5.28,17582.56527024888
5.29,17582.199976864762
5.3,17581.83460809882
5.31,17581.469163890073
5.32,17581.103644177496
5.33,17580.738048900064
5.34,17580.372377996784
5.35,17580.006631406628
5.36,17579.640809068536
5.37,17579.27491092147
5.38,17578.90893690441
5.39,17578.542886956267
5.4,17578.17676101601
5.41,17577.810559022553
5.42,17577.44428091483
5.43,17577.07792663177
5.44,17576.71149611228
5.45,17576.344989295256
5.46,17575.97840611962
5.47,17575.61174652424
5.48,17575.24501044803
5.49,17574.87819782985
5.5,17574.511308608602
5.51,17574.14434272312
5.52,17573.7773001123
5.53,17573.410180714982
5.54,17573.042984470012
5.55,17572.67571131623
5.56,17572.308361192478
5.57,17571.940934037586
5.58,17571.573429790365
5.59,17571.205848389658
5.6,17570.83818977425
5.61,17570.47045388297
5.62,17570.102640654553
5.63,17569.734750027852
5.64,17569.36678194163
5.65,17568.99873633466
5.66,17568.63061314571
5.67,17568.26241231355
5.68,17567.894133776932
5.69,17567.525777474602
5.7,17567.15734334533
5.71,17566.788831327798
5.72,17566.420241360785
5.73,17566.051573383007
5.74,17565.682827333152
5.75,17565.314003149957
5.76,17564.945100772107
5.77,17564.576120138314
5.78,17564.20706118726
5.79,17563.83792385762
5.8,17563.46870808809
5.81,17563.09941381732
5.82,17562.730040983988
5.83,17562.36058952673
5.84,17561.99105938421
5.85,17561.621450495084
5.86,17561.251762797943
5.87,17560.881996231466
5.88,17560.512150734237
5.89,17560.14222624489
5.9,17559.77222270204
5.91,17559.40214004425
5.92,17559.031978210154
5.93,17558.66173713834
5.94,17558.29141676737
5.95,17557.921017035813
5.96,17557.55053788226
5.97,17557.17997924525
5.98,17556.80934106335
5.99,17556.438623275095
6.0,17556.067825819042
6.01,17555.696948633704
6.02,17555.32599165762
6.03,17554.95495482928
6.04,17554.583838087234
6.05,17554.212641369988
6.06,17553.84136461601
6.07,17553.470007763804
6.08,17553.09857075187
6.09,17552.727053518665
6.1,17552.355456002657
6.11,17551.983778142316
6.12,17551.61201987611
6.13,17551.240181142468
6.14,17550.868261879852
6.15,17550.49626202668
6.16,17550.124181521383
6.17,17549.75202030239
6.18,17549.37977830813
6.19,17549.007455476978
6.2,17548.63505174736
6.21,17548.262567057634
6.22,17547.890001346215
6.23,17547.5173545515
6.24,17547.14462661181
6.25,17546.77181746554
6.26,17546.39892705107
6.27,17546.025955306675
6.28,17545.652902170787
6.29,17545.279767581706
6.3,17544.90655147775
6.31,17544.533253797243
6.32,17544.159874478515
6.33,17543.78641345987
6.34,17543.412870679596
6.35,17543.039246075998
6.36,17542.66553958735
6.37,17542.291751151963
6.38,17541.917880708075
6.39,17541.54392819397
6.4,17541.169893547878
6.41,17540.795776708073
6.42,17540.421577612837
6.43,17540.047296200315
6.44,17539.6729324088
6.45,17539.298486176514
6.46,17538.923957441642
6.47,17538.549346142412
6.48,17538.174652217003
6.49,17537.799875603636
6.5,17537.425016240475
6.51,17537.05007406571
6.52,17536.6750490175
6.53,17536.299941034024
6.54,17535.924750053433
6.55,17535.54947601386
6.56,17535.174118853454
6.57,17534.79867851037
6.58,17534.423154922704
6.59,17534.0475480286
6.6,17533.671857766163
6.61,17533.29608407349
6.62,17532.92022688868
6.63,17532.544286149838
6.64,17532.16826179503
6.65,17531.792153762337
6.66,17531.41596198985
6.67,17531.039686415574
6.68,17530.663326977603
6.69,17530.286883613975
6.7,17529.91035626274
6.71,17529.53374486193
6.72,17529.157049349527
6.73,17528.78026966358
6.74,17528.403405742105
6.75,17528.026457523105
6.76,17527.649424944535
6.77,17527.272307944426
6.78,17526.895106460746
6.79,17526.517820431447
6.8,17526.1404497945
6.81,17525.762994487864
6.82,17525.385454449497
6.83,17525.007829617338
6.84,17524.630119929312
6.85,17524.25232532336
6.86,17523.874445737383
6.87,17523.496481109287
6.88,17523.11843137701
6.89,17522.740296478416
6.9,17522.36207635141
6.91,17521.983770933846
6.92,17521.605380163637
6.93,17521.22690397865
6.94,17520.848342316694
6.95,17520.469695115655
6.96,17520.090962313378
6.97,17519.712143847686
6.98,17519.333239656426
6.99,17518.954249677394
7.0,17518.575173848418
7.01,17518.196012107295
7.02,17517.81676439183
7.03,17517.437430639806
7.04,17517.058010788987
7.05,17516.678504777203
7.06,17516.298912542148
7.07,17515.919234021658
7.08,17515.539469153424
7.09,17515.159617875193
7.1,17514.779680124746
7.11,17514.39965583977
7.12,17514.01954495799
7.13,17513.639347417153
7.14,17513.259063154925
7.15,17512.878692109014
7.16,17512.498234217102
7.17,17512.117689416893
7.18,17511.73705764605
7.19,17511.356338842237
7.2,17510.97553294311
7.21,17510.594639886323
7.22,17510.21365960952
7.23,17509.832592050327
7.24,17509.4514371464
7.25,17509.07019483533
7.26,17508.68886505472
7.27,17508.3074477422
7.28,17507.925942835354
7.29,17507.54435027177
7.3,17507.16266998904
7.31,17506.78090192472
7.32,17506.399046016384
7.33,17506.01710220158
7.34,17505.63507041788
7.35,17505.25295060279
7.36,17504.87074269386
7.37,17504.488446628613
7.38,17504.10606234457
7.39,17503.723589779263
7.4,17503.341028870138
7.41,17502.958379554737
7.42,17502.575641770512
7.43,17502.192815454968
7.44,17501.809900545566
7.45,17501.42689697976
7.46,17501.043804695004
7.47,17500.660623628748
7.48,17500.27735371844
7.49,17499.893994901493
7.5,17499.510547115347
7.51,17499.127010297376
7.52,17498.74338438503
7.53,17498.35966931571
7.54,17497.975865026743
7.55,17497.591971455593
7.56,17497.20798853959
7.57,17496.823916216083
7.58,17496.439754422445
7.59,17496.05550309607
7.6,17495.671162174218
7.61,17495.286731594293
7.62,17494.902211293575
7.63,17494.517601209416
7.64,17494.132901279092
7.65,17493.748111439927
7.66,17493.3632316292
7.67,17492.978261784203
7.68,17492.59320184221
7.69,17492.208051740497
7.7,17491.822811416314
7.71,17491.43748080691
7.72,17491.05205984954
7.73,17490.666548481433
7.74,17490.280946639847
7.75,17489.89525426194
7.76,17489.509471284975
7.77,17489.123597646147
7.78,17488.737633282617
7.79,17488.35157813162
7.8,17487.965432130295
7.81,17487.57919521584
7.82,17487.1928673254
7.83,17486.806448396135
7.84,17486.419938365198
7.85,17486.033337169716
7.86,17485.64664474683
7.87,17485.259861033624
7.88,17484.872985967268
7.89,17484.486019484804
7.9,17484.0989615234
7.91,17483.711812020087
7.92,17483.324570911973
7.93,17482.937238136106
7.94,17482.54981362956
7.95,17482.162297329403
7.96,17481.774689172653
7.97,17481.38698909639
7.98,17480.999197037614
7.99,17480.611312933346
8.0,17480.223336720588
8.01,17479.83526833639
8.02,17479.447107717704
8.03,17479.05885480153
8.04,17478.670509524858
8.05,17478.28207182464
8.06,17477.89354163786
8.07,17477.504918901464
8.08,17477.116203552403
8.09,17476.7273955276
8.1,17476.33849476398
8.11,17475.949501198495
8.12,17475.56041476803
8.13,17475.17123540949
8.14,17474.781963059788
8.15,17474.392597655802
8.16,17474.003139134395
8.17,17473.61358743247
8.18,17473.223942486868
8.19,17472.83420423443
8.2,17472.444372612015
8.21,17472.05444755647
8.22,17471.66442900459
8.23,17471.274316893232
8.24,17470.884111159194
8.25,17470.493811739256
8.26,17470.103418570234
8.27,17469.712931588918
8.28,17469.32235073206
8.29,17468.93167593645
8.3,17468.540907138846
8.31,17468.150044275993
8.32,17467.75908728461
8.33,17467.368036101467
8.34,17466.976890663278
8.35,17466.585650906738
8.36,17466.194316768593
8.37,17465.80288818552
8.38,17465.411365094198
8.39,17465.019747431343
8.4,17464.62803513358
8.41,17464.23622813763
8.42,17463.84432638011
8.43,17463.45232979768
8.44,17463.060238326976
8.45,17462.66805190462
8.46,17462.275770467255
8.47,17461.883393951473
8.48,17461.490922293902
8.49,17461.0983554311
8.5,17460.705693299707
8.51,17460.31293583624
8.52,17459.920082977296
8.53,17459.527134659464
8.54,17459.134090819247
8.55,17458.74095139322
8.56,17458.347716317894
8.57,17457.954385529818
8.58,17457.560958965492
8.59,17457.16743656145
8.6,17456.773818254173
8.61,17456.38010398012
8.62,17455.986293675833
8.63,17455.592387277742
8.64,17455.19838472234
8.65,17454.804285946055
8.66,17454.41009088536
8.67,17454.015799476663
8.68,17453.621411656433
8.69,17453.22692736104
8.7,17452.83234652694
8.71,17452.437669090497
8.72,17452.04289498815
8.73,17451.648024156242
8.74,17451.25305653118
8.75,17450.857992049318
8.76,17450.462830646982
8.77,17450.067572260577
8.78,17449.672216826424
8.79,17449.276764280854
8.8,17448.88121456018
8.81,17448.48556760071
8.82,17448.08982333876
8.83,17447.693981710647
8.84,17447.29804265262
8.85,17446.902006100965
8.86,17446.505871991954
8.87,17446.109640261886
8.88,17445.71331084695
8.89,17445.316883683434
8.9,17444.92035870756
8.91,17444.52373585555
8.92,17444.127015063597
8.93,17443.730196267938
8.94,17443.333279404753
8.95,17442.93626441024
8.96,17442.539151220582
8.97,17442.141939771933
8.98,17441.744630000452
8.99,17441.347221842338
9.0,17440.949715233666
9.01,17440.552110110617
9.02,17440.154406409296
9.03,17439.756604065828
9.04,17439.358703016333
9.05,17438.96070319687
9.06,17438.562604543567
9.07,17438.16440699248
9.08,17437.766110479693
9.09,17437.367714941243
9.1,17436.96922031323
9.11,17436.570626531662
9.12,17436.171933532576
9.13,17435.773141251993
9.14,17435.374249625947
9.15,17434.975258590443
9.16,17434.576168081465
9.17,17434.176978035004
9.18,17433.77768838704
9.19,17433.378299073556
9.2,17432.978810030498
9.21,17432.57922119382
9.22,17432.179532499475
9.23,17431.77974388338
9.24,17431.37985528148
9.25,17430.97986662967
9.26,17430.579777863877
9.27,17430.179588919982
9.28,17429.779299733877
9.29,17429.37891024143
9.3,17428.97842037852
9.31,17428.57783008102
9.32,17428.177139284762
9.33,17427.776347925603
9.34,17427.375455939335
9.35,17426.97446326181
9.36,17426.57336982887
9.37,17426.17217557629
9.38,17425.770880439853
9.39,17425.369484355342
9.4,17424.967987258562
9.41,17424.56638908528
9.42,17424.16468977123
9.43,17423.762889252168
9.44,17423.360987463835
9.45,17422.958984341945
9.46,17422.556879822267
9.47,17422.15467384046
9.48,17421.752366332265
9.49,17421.349957233342
9.5,17420.947446479364
9.51,17420.54483400605
9.52,17420.142119749038
9.53,17419.73930364398
9.54,17419.336385626528
9.55,17418.93336563231
9.56,17418.53024359697
9.57,17418.12701945612
9.58,17417.72369314534
9.59,17417.32026460028
9.6,17416.91673375648
9.61,17416.51310054954
9.62,17416.109364915028
9.63,17415.705526788504
9.64,17415.30158610552
9.65,17414.89754280162
9.66,17414.493396812333
9.67,17414.089148073188
9.68,17413.684796519683
9.69,17413.28034208734
9.7,17412.875784711636
9.71,17412.47112432805
9.72,17412.066360872097
9.73,17411.661494279208
9.74,17411.256524484852
9.75,17410.851451424456
9.76,17410.446275033468
9.77,17410.040995247313
9.78,17409.635612001442
9.79,17409.23012523123
9.8,17408.824534872074
9.81,17408.418840859358
9.82,17408.013043128492
9.83,17407.60714161485
9.84,17407.201136253727
9.85,17406.79502698053
9.86,17406.388813730588
9.87,17405.982496439254
9.88,17405.576075041812
9.89,17405.169549473594
9.9,17404.762919669894
9.91,17404.356185566012
9.92,17403.94934709724
9.93,17403.542404198826
9.94,17403.135356806055
9.95,17402.72820485419
9.96,17402.320948278437
9.97,17401.91358701407
9.98,17401.506120996295
9.99,17401.09855016034
10.0,17400.690874441403
10.01,17400.28309377468
10.02,17399.875208095367
10.03,17399.467217338613
10.04,17399.059121439623
10.05,17398.65092033353
10.06,17398.24261395548
10.07,17397.834202240632
10.08,17397.4256851241
10.09,17397.017062540996
10.1,17396.60833442644
10.11,17396.199500715524
10.12,17395.790561343347
10.13,17395.381516244976
10.14,17394.97236535549
10.15,17394.56310860995
10.16,17394.153745943393
10.17,17393.744277290873
10.18,17393.334702587395
10.19,17392.925021768046
10.2,17392.515234767747
10.21,17392.10534152155
10.22,17391.695341964438
10.23,17391.285236031414
10.24,17390.875023657412
10.25,17390.4647047774
10.26,17390.05427932635
10.27,17389.64374723918
10.28,17389.233108450855
10.29,17388.822362896248
10.3,17388.411510510323
10.31,17388.000551227953
10.32,17387.58948498403
10.33,17387.178311713462
10.34,17386.76703135108
10.35,17386.35564383178
10.36,17385.944149090403
10.37,17385.532547061783
10.38,17385.120837680763
10.39,17384.70902088217
10.4,17384.297096600807
10.41,17383.88506477149
10.42,17383.47292532899
10.43,17383.060678208112
10.44,17382.648323343616
10.45,17382.23586067027
10.46,17381.823290122822
10.47,17381.410611636027
10.48,17380.9978251446
10.49,17380.584930583293
10.5,17380.171927886782
10.51,17379.758816989794
10.52,17379.345597827018
10.53,17378.932270333124
10.54,17378.51883444281
10.55,17378.10529009072
10.56,17377.69163721151
10.57,17377.27787573983
10.58,17376.86400561029
10.59,17376.450026757535
10.6,17376.03593911618
10.61,17375.621742620813
10.62,17375.20743720603
10.63,17374.793022806425
10.64,17374.378499356557
10.65,17373.96386679099
10.66,17373.54912504428
10.67,17373.134274050954
10.68,17372.719313745565
10.69,17372.30424406263
10.7,17371.889064936648
10.71,17371.473776302122
10.72,17371.05837809357
10.73,17370.642870245432
10.74,17370.227252692213
10.75,17369.811525368335
10.76,17369.395688208293
10.77,17368.97974114649
10.78,17368.563684117387
10.79,17368.147517055375
10.8,17367.7312398949
10.81,17367.31485257032
10.82,17366.89835501604
10.83,17366.48174716646
10.84,17366.065028955916
10.85,17365.648200318785
10.86,17365.231261189412
10.87,17364.81421150214
10.88,17364.39705119127
10.89,17363.97978019116
10.9,17363.562398436086
10.91,17363.144905860376
10.92,17362.72730239828
10.93,17362.3095879841
10.94,17361.89176255209
10.95,17361.473826036494
10.96,17361.05577837159
10.97,17360.63761949158
10.98,17360.219349330717
10.99,17359.80096782321
11.0,17359.38247490323
11.01,17358.963870505013
11.02,17358.54515456273
11.03,17358.126327010537
11.04,17357.707387782637
11.05,17357.288336813115
11.06,17356.86917403619
11.07,17356.449899385938
11.08,17356.030512796508
11.09,17355.611014201993
11.1,17355.191403536515
11.11,17354.771680734142
11.12,17354.351845728976
11.13,17353.93189845506
11.14,17353.511838846476
11.15,17353.09166683724
11.16,17352.671382361434
11.17,17352.250985353076
11.18,17351.83047574614
11.19,17351.40985347469
11.2,17350.9891184727
11.21,17350.568270674135
11.22,17350.147310012984
11.23,17349.72623642325
11.24,17349.30504983883
11.25,17348.883750193694
11.26,17348.462337421774
11.27,17348.040811456984
11.28,17347.619172233244
11.29,17347.19741968448
11.3,17346.775553744545
11.31,17346.353574347337
11.32,17345.931481426716
11.33,17345.50927491654
11.34,17345.086954750688
11.35,17344.66452086297
11.36,17344.24197318723
11.37,17343.81931165726
11.38,17343.3965362069
11.39,17342.973646769948
11.4,17342.550643280152
11.41,17342.12752567131
11.42,17341.704293877207
11.43,17341.28094783155
11.44,17340.85748746812
11.45,17340.433912720633
11.46,17340.01022352282
11.47,17339.5864198084
11.48,17339.162501511055
11.49,17338.738468564494
11.5,17338.314320902362
11.51,17337.890058458393
11.52,17337.465681166177
11.53,17337.041188959403
11.54,17336.616581771694
11.55,17336.191859536677
11.56,17335.76702218797
11.57,17335.3420696592
11.58,17334.91700188391
11.59,17334.491818795726
11.6,17334.06652032822
11.61,17333.64110641493
11.62,17333.21557698942
11.63,17332.78993198524
11.64,17332.36417133592
